num_acc,mois,jour,lum,agg,int,col,com,dep,hr,mn,catv,choc,manv,place,catu,grav,trajet,an_nais,catr,circ,nbv,prof,plan,lartpc,larrout,situ
201100044886,5,13,5,1,4,4.0,59,850,13,55,8,0.0,16.0,10,1,2,4.0,1918,4,0.0,2,0.0,2.0,60,180,2.0
201200022879,10,24,5,1,1,3.0,49109,45,15,45,7,0.0,1.0,4,2,2,0.0,1998,5,2.0,16,0.0,1.0,102,177,6.0
200600067491,11,19,5,2,4,7.0,108,930,16,10,13,9.0,18.0,5,1,1,9.0,1905,5,2.0,7,4.0,3.0,330,70,8.0
201300054116,5,31,5,2,7,7.0,202,440,16,0,8,0.0,15.0,9,3,3,2.0,1991,3,1.0,1,3.0,1.0,90,21,0.0
201100055843,7,12,5,1,6,6.0,29259,86,14,30,34,2.0,5.0,8,3,3,4.0,1908,5,2.0,2,1.0,1.0,98,900,1.0
200600082426,2,27,5,2,5,1.0,34282,750,14,40,13,9.0,0.0,1,3,1,9.0,2006,9,2.0,11,0.0,4.0,590,98,3.0
201000062767,10,3,5,2,8,3.0,914,58,15,15,17,7.0,3.0,9,1,3,3.0,1974,7,4.0,1,3.0,1.0,77,119,2.0
200500029317,2,4,5,2,9,5.0,27335,740,15,53,32,0.0,17.0,10,3,2,2.0,1944,7,3.0,7,1.0,0.0,113,312,4.0
201200059548,9,30,5,1,7,2.0,325,420,10,35,6,2.0,9.0,4,2,3,9.0,1935,5,2.0,-1,3.0,0.0,135,580,8.0
201000049070,10,8,3,1,8,2.0,693,91,20,25,6,6.0,15.0,8,3,1,0.0,1963,6,1.0,2,2.0,4.0,48,180,6.0
201800037587,2,7,3,1,2,3.0,347,790,20,17,1,0.0,5.0,0,3,1,2.0,1928,6,2.0,30,0.0,1.0,67,69,2.0
201200015210,7,30,5,2,0,4.0,725,85,18,11,6,2.0,9.0,7,2,1,0.0,1986,6,2.0,50,3.0,3.0,390,35,1.0
200700000434,2,17,5,2,7,2.0,38215,80,10,15,15,6.0,25.0,10,3,3,2.0,2013,2,2.0,26,4.0,3.0,14,206,1.0
200600049496,3,8,5,2,4,3.0,49007,45,12,35,3,5.0,26.0,8,2,1,2.0,1988,2,2.0,5,0.0,2.0,110,5,0.0
201700038434,10,18,1,1,9,2.0,97306,19,15,35,35,0.0,17.0,4,3,1,4.0,1986,4,2.0,12,1.0,3.0,66,20,3.0
200700067394,8,7,5,1,7,1.0,310,130,16,41,60,8.0,0.0,8,1,2,0.0,1905,1,1.0,11,4.0,3.0,513,130,0.0
200500006806,7,14,5,2,4,7.0,558,58,0,10,8,7.0,11.0,6,3,1,9.0,2008,5,2.0,7,1.0,1.0,50,146,2.0
200800068689,11,6,5,2,8,4.0,673,160,17,17,16,8.0,23.0,8,1,3,1.0,1991,9,1.0,16,0.0,4.0,110,242,1.0
201500058057,8,22,1,1,2,2.0,92064,12,23,38,10,8.0,9.0,4,1,1,9.0,2010,6,2.0,5,1.0,4.0,101,84,6.0
201100028417,9,13,5,2,6,6.0,13015,900,10,53,4,6.0,22.0,0,3,3,9.0,1927,4,2.0,16,3.0,1.0,136,144,2.0
201500000919,11,25,5,2,3,6.0,68195,740,10,20,38,1.0,10.0,7,1,1,9.0,1913,7,2.0,13,1.0,1.0,55,116,1.0
201200050715,5,26,5,2,6,7.0,2215,93,13,59,6,5.0,23.0,4,3,1,5.0,1945,5,3.0,11,3.0,4.0,275,76,2.0
201800017971,10,7,5,2,8,1.0,69034,201,11,35,99,8.0,16.0,9,3,1,9.0,1976,9,2.0,11,2.0,0.0,31,86,5.0
201300014315,8,11,5,1,9,1.0,166,21,21,41,33,0.0,12.0,6,2,3,1.0,1988,6,2.0,3,4.0,2.0,182,231,5.0
201200002122,8,31,5,1,9,6.0,7331,86,20,24,14,1.0,15.0,7,3,1,2.0,1910,2,2.0,8,0.0,2.0,364,29,4.0
201400007158,9,3,1,2,8,2.0,54431,25,16,35,6,1.0,21.0,4,3,1,1.0,1937,7,2.0,-1,1.0,0.0,71,118,1.0
200900064529,5,22,5,1,1,5.0,64024,10,14,25,15,3.0,4.0,4,3,1,5.0,1928,5,0.0,-1,0.0,1.0,173,195,3.0
200800046421,9,17,5,2,9,7.0,120,160,19,25,35,9.0,16.0,8,2,3,1.0,1910,7,2.0,40,2.0,1.0,104,830,0.0
201100030041,4,3,5,1,7,4.0,49246,24,23,17,19,7.0,4.0,9,3,2,2.0,1939,1,2.0,9,2.0,4.0,69,91,8.0
200800051042,4,18,5,1,1,6.0,98734,24,19,15,19,7.0,12.0,4,2,2,3.0,1924,2,2.0,0,2.0,4.0,79,58,4.0
201300002173,2,31,1,1,6,1.0,812,26,14,22,34,1.0,7.0,3,1,2,0.0,1968,6,2.0,9,2.0,2.0,100,159,2.0
201500016587,9,24,5,2,0,2.0,598,290,20,35,14,8.0,19.0,10,1,2,2.0,1956,6,2.0,10,4.0,4.0,82,131,3.0
200800041472,12,28,3,1,6,6.0,794,35,10,25,6,7.0,4.0,7,3,1,4.0,1958,7,2.0,6,3.0,3.0,240,24,5.0
201700037726,7,8,5,1,4,7.0,77383,510,17,59,17,8.0,19.0,3,2,1,1.0,2001,1,2.0,-1,0.0,2.0,170,173,0.0
201200000607,9,19,5,1,8,1.0,250,988,13,41,6,6.0,18.0,8,3,3,3.0,1921,3,2.0,3,0.0,3.0,66,196,6.0
200700063440,1,6,3,1,2,3.0,582,450,18,43,10,9.0,18.0,5,3,1,9.0,1922,5,2.0,1,3.0,1.0,14,260,2.0
201900007175,6,5,3,1,9,4.0,44003,720,10,36,10,4.0,22.0,5,3,2,4.0,1952,3,2.0,20,0.0,4.0,390,895,2.0
200800067937,6,3,5,2,7,4.0,241,56,13,30,19,5.0,16.0,6,1,2,1.0,1908,3,2.0,10,3.0,1.0,165,17,1.0
201500058209,4,6,5,1,7,2.0,56121,39,22,25,99,5.0,17.0,8,1,3,0.0,1988,7,4.0,2,2.0,1.0,33,480,4.0
200900027807,9,15,5,1,6,6.0,61006,360,18,8,4,3.0,23.0,5,1,2,4.0,1968,1,2.0,26,4.0,3.0,94,136,8.0
201000031669,1,25,5,1,7,2.0,868,250,11,41,43,5.0,7.0,1,3,1,5.0,1993,3,2.0,10,3.0,1.0,80,91,0.0
201100008910,1,10,4,1,3,7.0,59017,370,18,25,31,3.0,3.0,7,2,1,4.0,2011,2,1.0,40,2.0,4.0,709,189,3.0
201700024771,12,7,5,2,3,6.0,454,88,15,53,10,5.0,26.0,5,2,2,5.0,1988,4,2.0,4,3.0,1.0,250,410,5.0
201700050695,11,11,2,1,5,2.0,44044,53,15,8,9,6.0,7.0,4,3,3,3.0,1960,2,0.0,40,4.0,0.0,59,190,0.0
201200017023,3,4,5,2,6,2.0,123,740,21,35,38,4.0,21.0,1,2,1,2.0,1905,2,2.0,20,3.0,1.0,95,159,2.0
201300023769,3,30,5,2,1,7.0,58278,976,15,59,60,7.0,26.0,3,2,2,9.0,2011,1,2.0,7,2.0,2.0,250,425,2.0
201800008541,3,10,5,2,0,6.0,893,120,0,36,34,7.0,7.0,8,2,1,5.0,1990,5,1.0,20,0.0,1.0,102,780,8.0
200600053421,10,18,5,1,1,5.0,552,69,16,55,6,6.0,17.0,10,2,1,1.0,1925,4,2.0,2,0.0,2.0,205,74,2.0
201300048201,9,19,5,1,0,1.0,447,190,19,22,35,8.0,13.0,1,1,1,0.0,1975,6,2.0,8,1.0,3.0,57,80,1.0
201300029006,8,20,5,2,5,4.0,31555,660,21,20,5,8.0,2.0,10,1,2,0.0,1986,4,2.0,7,0.0,0.0,80,157,6.0
200600047817,10,10,5,1,3,5.0,215,240,20,34,40,5.0,2.0,0,3,1,0.0,1962,3,2.0,16,0.0,3.0,115,109,0.0
200800034813,12,1,4,2,8,3.0,132,290,21,35,20,5.0,6.0,6,3,3,9.0,2003,6,2.0,3,1.0,0.0,200,915,3.0
200900020908,12,16,5,1,0,7.0,46,74,22,40,7,0.0,22.0,7,2,1,0.0,1956,5,2.0,14,0.0,1.0,330,384,0.0
201500040573,8,22,4,2,0,7.0,850,230,22,40,9,4.0,8.0,1,3,1,9.0,1986,5,2.0,26,4.0,4.0,173,73,2.0
201000027540,10,29,2,2,7,7.0,168,870,19,45,30,9.0,21.0,8,3,1,9.0,1920,7,2.0,5,0.0,0.0,29,45,2.0
200600001138,10,3,5,2,4,4.0,144,201,17,35,7,6.0,11.0,1,3,3,5.0,1956,4,4.0,0,0.0,3.0,30,640,5.0
201100021086,2,14,3,1,7,4.0,17,35,0,25,12,6.0,24.0,4,1,1,5.0,1967,1,4.0,9,4.0,0.0,182,117,6.0
201800016957,12,16,5,1,7,4.0,65184,130,16,5,99,1.0,1.0,7,3,3,0.0,1913,9,2.0,26,4.0,1.0,76,215,2.0
201000001134,1,10,5,1,8,1.0,69386,50,10,10,4,4.0,25.0,6,1,2,5.0,2015,2,2.0,7,1.0,0.0,105,145,8.0
201000007300,1,7,5,2,0,1.0,2215,470,12,22,80,9.0,5.0,5,2,3,1.0,1986,1,2.0,5,1.0,0.0,78,830,3.0
201000007442,6,15,3,1,6,1.0,49,550,17,11,4,0.0,8.0,2,1,3,2.0,1955,6,1.0,36,1.0,0.0,79,264,3.0
201700012647,9,18,5,2,1,4.0,636,9,12,55,10,8.0,22.0,10,2,3,4.0,1936,7,2.0,36,1.0,2.0,137,194,3.0
201300053142,4,11,5,2,1,2.0,751,370,14,5,35,9.0,10.0,2,3,3,4.0,1940,2,2.0,40,3.0,4.0,40,250,1.0
201600032207,4,11,5,2,8,2.0,30151,220,23,34,33,5.0,10.0,8,1,1,5.0,1916,1,2.0,12,2.0,2.0,15,175,1.0
201700012202,9,17,5,2,9,2.0,638,63,0,11,60,8.0,0.0,10,2,2,9.0,1905,9,2.0,20,3.0,2.0,5,230,5.0
201800029931,3,29,5,1,6,3.0,76351,68,18,59,31,2.0,11.0,8,3,3,9.0,1945,3,2.0,30,2.0,3.0,80,660,5.0
200900018411,11,4,5,1,8,3.0,44072,84,11,45,11,7.0,24.0,5,1,2,0.0,1975,2,2.0,3,1.0,2.0,21,205,0.0
201200011827,10,10,5,2,4,7.0,59646,720,11,21,2,0.0,16.0,9,3,2,5.0,1917,9,2.0,13,1.0,1.0,200,250,4.0
200800056174,4,19,2,2,2,1.0,67106,270,18,43,38,2.0,8.0,6,2,3,4.0,1956,2,1.0,13,2.0,1.0,87,710,5.0
200700019626,2,29,2,1,3,7.0,29019,28,14,43,2,6.0,6.0,3,1,1,1.0,1994,5,2.0,30,1.0,0.0,170,230,6.0
200600021154,4,28,5,2,5,5.0,730,5,21,34,32,8.0,18.0,6,2,3,4.0,1969,4,4.0,0,2.0,3.0,26,76,3.0
201400002512,9,28,5,2,6,6.0,49099,24,18,11,38,6.0,16.0,10,3,2,2.0,2007,7,2.0,26,3.0,1.0,21,98,5.0
200600038785,9,27,1,2,2,1.0,26108,680,23,53,3,1.0,17.0,9,3,1,0.0,1974,7,2.0,10,3.0,3.0,240,160,3.0
200600042051,4,1,5,1,0,7.0,91613,220,19,22,36,4.0,3.0,5,2,3,9.0,1924,6,4.0,11,1.0,2.0,11,713,3.0
201100052712,11,2,5,1,4,6.0,68195,24,21,21,16,9.0,6.0,5,2,3,9.0,1913,6,2.0,14,3.0,0.0,44,657,3.0
201400051770,10,20,5,1,2,7.0,13208,290,10,24,0,3.0,7.0,7,2,3,0.0,1991,2,2.0,4,0.0,3.0,62,420,8.0
201200053365,5,22,5,1,0,3.0,63032,21,18,43,99,9.0,19.0,2,2,3,5.0,1951,1,1.0,8,3.0,1.0,24,207,3.0
201200035654,2,22,3,2,8,2.0,85153,670,14,41,43,7.0,6.0,1,2,1,3.0,1915,4,0.0,7,2.0,1.0,28,560,5.0
200900074495,9,12,5,1,8,3.0,78126,67,21,53,15,8.0,25.0,7,2,3,1.0,1912,2,2.0,0,1.0,0.0,122,910,2.0
201100004283,2,1,5,2,6,5.0,79213,39,21,50,31,3.0,5.0,7,3,1,4.0,1972,3,2.0,10,1.0,1.0,42,720,5.0
201300055203,9,24,4,2,5,5.0,38072,760,12,38,32,3.0,7.0,8,3,3,3.0,1966,6,2.0,16,0.0,4.0,1,925,1.0
201800051890,6,16,5,1,2,6.0,93007,180,17,35,39,8.0,16.0,9,3,2,3.0,1999,1,1.0,30,1.0,3.0,88,305,8.0
201000004277,2,23,5,2,6,4.0,544,750,16,59,13,2.0,17.0,9,3,3,3.0,1999,7,2.0,0,4.0,2.0,110,314,5.0
201100053282,7,22,2,1,1,6.0,72346,2,13,45,0,4.0,1.0,6,3,3,1.0,1919,4,1.0,30,3.0,4.0,165,2,2.0
200700019521,3,6,5,2,1,5.0,442,10,14,43,11,3.0,9.0,4,2,2,0.0,1973,4,1.0,3,0.0,1.0,60,23,1.0
201200033440,2,5,5,2,0,4.0,91174,53,23,24,10,1.0,18.0,4,1,3,5.0,1946,2,2.0,14,0.0,1.0,128,177,5.0
200700033219,9,21,4,1,4,6.0,97213,230,23,34,2,1.0,26.0,1,2,3,3.0,1988,3,4.0,1,3.0,2.0,390,82,6.0
200600073088,7,31,5,1,4,3.0,692,5,13,50,11,5.0,25.0,1,1,1,5.0,2018,7,1.0,14,2.0,0.0,85,410,8.0
201100040677,3,19,5,2,1,1.0,389,810,0,57,3,4.0,5.0,4,2,3,9.0,1913,3,2.0,3,1.0,4.0,279,780,4.0
200700034896,1,19,5,2,0,5.0,123,300,23,22,80,0.0,4.0,10,1,2,1.0,2002,2,2.0,8,2.0,0.0,36,190,1.0
201200039211,8,24,3,2,9,5.0,15,48,14,59,3,3.0,19.0,10,2,3,0.0,1955,6,2.0,8,2.0,0.0,510,192,0.0
200600067486,4,27,5,2,6,7.0,907,130,13,24,3,5.0,7.0,6,1,2,3.0,1918,4,0.0,6,1.0,3.0,900,713,3.0
200700045369,8,1,2,1,3,5.0,902,400,17,24,1,3.0,6.0,3,3,3,3.0,1964,7,2.0,16,0.0,3.0,84,165,4.0
200600021216,3,29,1,2,5,6.0,78321,39,10,22,5,4.0,23.0,5,3,2,9.0,1969,5,1.0,36,1.0,1.0,37,57,0.0
200900074224,9,31,5,1,3,4.0,38317,280,22,36,1,8.0,14.0,4,2,1,5.0,1994,2,2.0,8,4.0,3.0,390,141,5.0
200500077210,4,8,5,1,9,3.0,59431,21,13,38,36,3.0,11.0,7,1,1,5.0,1973,2,2.0,-1,3.0,4.0,38,999,4.0
201800046621,2,28,2,1,0,1.0,587,65,22,59,12,2.0,5.0,2,1,3,2.0,1920,5,1.0,9,2.0,3.0,251,220,4.0
200800028637,4,6,5,1,2,3.0,62393,310,17,35,8,7.0,17.0,5,2,2,5.0,1970,7,0.0,4,1.0,1.0,82,0,8.0
201200013437,8,16,5,1,9,6.0,34199,25,11,53,13,2.0,5.0,7,3,1,5.0,1967,7,2.0,0,2.0,1.0,61,38,5.0
201000061309,7,18,1,1,0,5.0,79168,760,16,40,32,0.0,9.0,4,1,2,0.0,1952,6,2.0,14,2.0,0.0,107,46,2.0
201700011054,12,7,5,1,5,3.0,30223,85,14,30,10,5.0,3.0,2,2,1,4.0,1940,3,2.0,16,4.0,0.0,194,915,3.0
200700021250,6,23,5,2,9,1.0,2,1001,13,38,12,2.0,6.0,1,2,1,9.0,1932,3,2.0,2,1.0,0.0,212,57,3.0
200500000188,11,29,5,1,5,6.0,224,25,18,40,1,6.0,2.0,2,1,3,0.0,2018,2,4.0,13,3.0,0.0,57,615,5.0
201100010800,9,8,3,2,7,7.0,141,82,19,34,31,4.0,6.0,6,3,2,2.0,1951,9,2.0,13,2.0,3.0,590,192,6.0
200600000542,6,12,5,1,1,2.0,16405,65,22,0,4,5.0,3.0,10,2,2,5.0,2004,6,0.0,14,1.0,0.0,122,30,5.0
200700050859,12,14,1,2,9,5.0,37122,44,15,35,39,5.0,24.0,1,2,1,2.0,1914,6,2.0,9,3.0,4.0,25,172,0.0
200600055577,5,22,5,1,8,3.0,1267,300,22,25,2,9.0,3.0,9,2,2,2.0,1950,9,0.0,6,1.0,1.0,260,71,4.0
200800012429,4,19,1,1,8,5.0,74012,70,12,55,21,9.0,0.0,2,1,2,3.0,1956,2,2.0,12,3.0,1.0,150,178,1.0
201500058107,6,7,5,1,7,1.0,723,900,19,35,21,0.0,13.0,2,2,3,9.0,1936,3,4.0,2,2.0,2.0,83,23,1.0
200800002818,9,7,4,1,6,5.0,699,66,15,53,10,9.0,6.0,6,2,1,1.0,1958,3,1.0,16,1.0,1.0,270,88,3.0
201000046333,12,8,3,1,2,6.0,63453,38,20,55,11,7.0,20.0,0,3,2,4.0,1983,2,2.0,40,3.0,2.0,164,540,0.0
201300025630,10,1,5,1,7,7.0,91312,520,12,57,18,9.0,9.0,6,2,2,2.0,2019,4,2.0,4,3.0,1.0,800,365,8.0
201100040305,8,7,4,1,8,3.0,40192,86,11,41,33,8.0,8.0,8,1,1,4.0,1921,1,3.0,13,4.0,3.0,170,550,5.0
201400040168,8,5,5,2,8,5.0,559,5,23,8,10,2.0,8.0,2,2,2,4.0,2002,5,2.0,13,1.0,3.0,279,88,1.0
200500084856,10,14,4,1,5,6.0,73,1,20,53,11,3.0,17.0,5,1,1,0.0,1946,3,2.0,-1,2.0,2.0,20,540,8.0
201600029446,4,15,5,2,5,6.0,28177,430,11,0,8,9.0,10.0,5,1,3,2.0,2015,7,3.0,16,2.0,3.0,197,282,5.0
200700026944,4,18,5,2,3,3.0,363,660,11,0,13,2.0,4.0,7,1,3,1.0,2010,7,3.0,10,1.0,3.0,3,360,2.0
200600062696,4,3,5,1,8,2.0,75109,39,14,0,36,3.0,26.0,7,1,2,0.0,1964,6,2.0,5,1.0,1.0,510,175,3.0
201200045853,3,5,5,1,9,4.0,546,560,11,36,0,1.0,15.0,2,1,1,0.0,1961,4,2.0,1,1.0,4.0,80,315,3.0
201100056941,6,10,3,1,0,1.0,397,290,15,53,1,0.0,5.0,4,3,3,9.0,1909,3,2.0,40,3.0,3.0,64,260,3.0
200500008934,3,11,5,2,1,6.0,634,720,12,41,36,8.0,23.0,2,3,2,9.0,1976,7,0.0,2,0.0,0.0,78,730,4.0
200700070896,4,8,2,1,2,1.0,8214,92,22,20,3,4.0,17.0,5,3,3,3.0,1913,9,2.0,20,1.0,3.0,17,150,1.0
201800040529,4,5,5,2,3,1.0,516,95,23,55,40,5.0,2.0,6,2,1,0.0,1954,2,2.0,5,4.0,0.0,215,130,4.0
201200001953,3,26,3,2,4,5.0,136,850,11,45,17,4.0,3.0,8,1,3,2.0,2019,2,2.0,11,2.0,3.0,40,915,0.0
201600032175,11,28,3,2,4,6.0,650,400,22,21,4,5.0,0.0,8,2,3,2.0,1901,3,1.0,11,2.0,0.0,54,67,3.0
201700029895,2,11,5,1,3,5.0,558,910,14,35,16,0.0,14.0,6,1,1,2.0,1983,9,2.0,0,3.0,1.0,78,272,0.0
201100048685,11,8,5,1,4,6.0,291,500,21,22,21,2.0,8.0,1,3,2,3.0,2018,1,2.0,12,4.0,3.0,300,900,4.0
201200013575,2,24,3,1,4,5.0,406,610,23,50,16,2.0,11.0,4,1,1,3.0,1975,9,2.0,26,2.0,3.0,80,116,4.0
200800005864,7,19,5,2,7,7.0,48,36,17,0,19,8.0,6.0,7,1,2,3.0,1979,7,2.0,9,0.0,0.0,122,251,2.0
200800076811,12,8,5,1,5,6.0,98818,57,17,57,33,7.0,6.0,7,2,3,4.0,1963,3,2.0,50,3.0,1.0,960,139,2.0
201000034246,9,11,5,1,2,6.0,1004,61,12,11,42,9.0,15.0,1,1,1,1.0,1978,3,2.0,20,4.0,2.0,207,92,8.0
200500006360,10,6,5,1,3,7.0,202,56,13,34,6,5.0,22.0,2,1,3,2.0,1945,6,2.0,3,4.0,1.0,16,34,1.0
200600074729,12,3,4,2,7,5.0,26347,75,13,36,14,9.0,1.0,0,3,3,5.0,1958,7,2.0,4,3.0,1.0,270,780,1.0
201400033578,6,24,5,2,2,5.0,7328,790,23,36,1,6.0,9.0,8,1,2,5.0,1924,2,2.0,16,1.0,4.0,251,740,2.0
201100056159,3,17,5,1,9,6.0,672,510,17,10,1,9.0,17.0,10,1,2,2.0,1946,2,3.0,7,3.0,0.0,31,915,1.0
201800012913,10,11,5,1,4,2.0,15,220,22,20,31,6.0,16.0,6,3,2,5.0,1927,5,3.0,-1,4.0,3.0,67,384,4.0
201100017369,7,11,5,2,3,3.0,45145,57,20,30,6,7.0,20.0,1,1,3,4.0,1954,4,0.0,26,1.0,1.0,198,153,4.0
200700012113,8,14,5,1,7,2.0,31,33,13,15,40,6.0,7.0,2,2,1,2.0,1957,5,2.0,30,2.0,0.0,60,43,2.0
201300002539,10,9,5,2,3,1.0,336,37,14,53,32,5.0,14.0,9,3,3,5.0,1977,7,2.0,3,1.0,2.0,960,71,1.0
201800053541,8,21,5,1,1,1.0,31555,140,13,38,9,0.0,1.0,2,2,2,1.0,1976,1,2.0,36,4.0,3.0,143,216,0.0
201800034858,2,30,5,1,2,5.0,94038,790,23,41,34,5.0,23.0,1,2,1,3.0,1920,1,2.0,50,1.0,1.0,113,106,6.0
201300015962,2,25,5,1,4,7.0,386,70,14,30,16,1.0,12.0,3,1,2,5.0,1956,3,1.0,10,1.0,0.0,141,198,1.0
201600039436,9,26,5,2,3,3.0,11172,8,14,36,18,5.0,2.0,2,3,1,4.0,1905,3,2.0,-1,1.0,1.0,330,657,4.0
201400026576,2,22,5,2,4,6.0,579,48,22,20,37,9.0,5.0,4,3,1,1.0,1984,7,2.0,2,3.0,0.0,150,415,5.0
200800044669,6,12,5,2,4,7.0,58057,15,18,55,6,3.0,12.0,1,1,1,1.0,1952,2,3.0,40,2.0,1.0,58,415,6.0
201100045305,4,12,3,2,9,6.0,721,400,23,17,35,4.0,25.0,8,1,3,2.0,1941,6,0.0,26,4.0,4.0,153,715,3.0
200700031988,8,9,5,2,0,6.0,20,910,17,10,12,3.0,23.0,10,3,3,0.0,1970,7,2.0,14,1.0,3.0,64,147,1.0
200700029366,1,28,3,2,0,6.0,94076,71,13,8,4,7.0,6.0,7,1,3,3.0,1959,2,2.0,14,4.0,2.0,90,950,1.0
200900065663,8,27,1,1,8,5.0,539,21,22,50,13,3.0,6.0,9,3,2,9.0,1970,1,2.0,2,0.0,1.0,83,210,8.0
201100010130,4,12,5,1,7,7.0,78623,89,16,40,80,7.0,18.0,2,1,3,9.0,1937,7,2.0,6,3.0,0.0,310,124,1.0
201800042743,11,31,5,1,7,7.0,26178,10,15,41,40,1.0,5.0,3,3,1,9.0,1947,9,2.0,5,3.0,1.0,31,730,5.0
201400020440,6,19,5,2,4,7.0,84007,130,22,11,11,5.0,15.0,1,1,3,5.0,1980,1,2.0,1,1.0,4.0,31,815,4.0
200600049328,2,18,5,1,3,3.0,93057,670,0,5,18,2.0,20.0,10,2,1,5.0,1961,3,2.0,12,0.0,0.0,50,44,4.0
201100017280,12,19,1,2,3,4.0,411,630,20,30,35,5.0,6.0,5,3,2,3.0,1908,3,2.0,40,1.0,3.0,76,650,6.0
201100030588,3,17,5,2,4,2.0,652,830,14,34,33,4.0,2.0,3,3,2,5.0,2005,9,2.0,4,0.0,0.0,101,14,4.0
200700072710,6,4,5,1,2,5.0,77483,540,0,11,80,5.0,16.0,2,2,1,3.0,1971,7,2.0,16,4.0,3.0,33,305,3.0
201000047982,1,2,5,1,1,6.0,850,62,22,55,21,9.0,2.0,8,2,2,2.0,1944,5,2.0,12,2.0,1.0,192,104,8.0
201000059558,4,21,5,1,5,6.0,398,41,21,33,2,7.0,20.0,9,1,2,3.0,1943,5,2.0,30,4.0,1.0,95,196,0.0
201500020509,5,14,5,2,0,4.0,771,7,12,33,99,6.0,20.0,10,1,1,3.0,1968,5,0.0,50,2.0,0.0,135,144,0.0
201000047755,10,30,4,2,7,6.0,19005,14,21,15,17,4.0,8.0,10,1,2,1.0,1933,6,2.0,-1,0.0,1.0,5,107,5.0
200500059446,11,21,5,2,1,6.0,432,27,23,43,5,7.0,24.0,2,1,2,0.0,1984,6,2.0,12,1.0,0.0,161,243,1.0
200500071225,12,4,5,2,4,6.0,781,50,18,22,50,8.0,12.0,2,3,1,3.0,1990,6,2.0,2,0.0,3.0,36,312,8.0
200800024788,8,11,5,1,2,7.0,69175,620,19,57,9,2.0,18.0,7,1,1,4.0,1918,3,2.0,13,0.0,2.0,450,550,5.0
201200046140,6,13,5,2,0,4.0,825,260,13,41,34,8.0,13.0,5,3,1,9.0,1971,9,3.0,50,0.0,4.0,2,117,6.0
200700052110,11,4,2,1,5,5.0,197,280,11,53,33,4.0,17.0,6,2,1,4.0,2008,2,2.0,6,4.0,4.0,390,120,4.0
201700059762,3,12,5,2,5,2.0,747,14,16,25,11,9.0,7.0,5,1,1,0.0,1909,9,2.0,40,1.0,3.0,510,112,3.0
201500019014,2,3,5,1,2,2.0,97418,56,21,15,38,1.0,12.0,10,1,3,1.0,1948,3,1.0,30,3.0,0.0,7,137,4.0
201000039047,9,24,5,1,9,3.0,383,530,18,41,60,6.0,10.0,8,3,1,2.0,1986,1,2.0,11,1.0,2.0,45,152,2.0
200500012929,2,18,4,2,1,1.0,50391,520,14,20,39,6.0,1.0,1,1,2,5.0,1990,1,4.0,50,0.0,1.0,109,108,3.0
200700064654,8,12,5,2,2,1.0,745,14,23,35,5,7.0,2.0,6,3,1,3.0,1911,9,0.0,8,1.0,1.0,143,260,8.0
201900054086,10,16,1,2,1,7.0,87201,860,23,53,43,1.0,24.0,8,3,2,2.0,1964,4,1.0,1,4.0,1.0,63,415,2.0
200500076439,12,6,5,2,8,1.0,499,510,14,59,11,5.0,25.0,2,1,1,2.0,1919,1,3.0,50,4.0,3.0,128,222,5.0
201200011874,12,13,5,1,5,2.0,548,29,23,50,32,4.0,14.0,9,2,2,0.0,1919,6,2.0,7,0.0,1.0,330,57,2.0
201400054380,3,11,5,2,8,4.0,864,880,17,59,50,6.0,26.0,0,1,1,2.0,1941,5,2.0,-1,4.0,4.0,510,99,6.0
200600010135,12,15,5,1,0,6.0,263,7,17,8,19,5.0,0.0,1,2,1,3.0,1985,1,3.0,-1,1.0,4.0,250,211,3.0
200700057751,8,26,2,2,9,1.0,64483,53,20,22,21,0.0,21.0,10,1,1,0.0,1967,4,2.0,50,4.0,2.0,500,925,6.0
201300000663,12,16,5,1,0,4.0,75112,38,12,5,21,0.0,5.0,9,1,2,2.0,1944,5,2.0,-1,4.0,0.0,59,11,4.0
200600011964,9,12,5,1,0,5.0,16405,10,18,34,12,5.0,13.0,3,3,3,5.0,1936,1,1.0,14,0.0,4.0,124,24,5.0
201700054846,11,2,5,2,9,6.0,378,11,19,24,37,7.0,0.0,9,3,1,4.0,1950,6,2.0,7,4.0,3.0,122,320,8.0
200500051497,4,12,5,2,1,6.0,904,68,0,34,2,1.0,12.0,5,3,2,3.0,2004,1,4.0,0,2.0,4.0,90,2,8.0
201000006427,12,17,4,2,2,6.0,635,91,22,33,37,0.0,16.0,9,3,1,1.0,1915,6,3.0,11,2.0,4.0,130,186,3.0
200500078376,8,20,5,1,8,2.0,295,47,15,5,12,1.0,13.0,2,1,2,3.0,1923,4,2.0,11,3.0,2.0,105,8,2.0
201200023737,9,20,5,2,2,6.0,13047,37,18,10,13,0.0,2.0,4,1,2,1.0,1912,9,4.0,2,2.0,3.0,127,113,5.0
200800021607,6,6,5,2,0,6.0,77181,71,0,55,9,9.0,8.0,8,3,1,2.0,2009,2,2.0,2,3.0,4.0,205,21,3.0
200700021368,3,4,5,2,9,3.0,27397,24,10,38,2,9.0,14.0,0,1,2,1.0,2004,1,2.0,0,3.0,3.0,31,28,4.0
200500003562,8,31,5,1,5,5.0,83107,33,18,0,39,7.0,1.0,3,3,1,5.0,1910,5,2.0,26,4.0,0.0,59,520,2.0
