num_acc,mois,jour,lum,agg,int,atm,col,com,dep,hr,mn,catv,choc,manv,num_veh,place,catu,grav,sexe,trajet,an_nais,annee,catr,circ,nbv,prof,plan,lartpc,larrout,surf,situ
201800044003,5,22,1,1,1,1.0,4.0,17,940,0,0,7,4.0,1.0,C01,1,1,1,2,1.0,1975,2018,1,0.0,4,1.0,3.0,0,0,1.0,1.0
201900051177,6,7,1,2,2,1.0,6.0,35238,35,0,0,7,0.0,9.0,A01,1,1,1,1,0.0,1953,2019,4,1.0,1,1.0,1.0,0,0,1.0,1.0
201500018413,4,22,1,2,9,1.0,6.0,88,690,0,0,1,0.0,19.0,B02,1,1,1,1,5.0,2002,2015,4,2.0,0,0.0,0.0,0,0,0.0,1.0
201800023716,6,23,1,2,1,1.0,3.0,446,310,0,0,7,8.0,2.0,A01,1,1,1,1,9.0,1965,2018,3,2.0,2,2.0,2.0,0,0,1.0,1.0
201300049777,2,15,1,1,1,1.0,6.0,210,130,0,0,7,1.0,0.0,A01,1,1,1,1,5.0,1988,2013,1,1.0,2,1.0,1.0,0,35,1.0,2.0
201300002704,12,31,3,1,3,1.0,1.0,404,240,0,0,7,1.0,1.0,B02,1,1,1,1,0.0,1987,2013,3,2.0,2,0.0,1.0,0,87,1.0,1.0
200700030800,5,18,1,2,6,1.0,3.0,36,920,0,0,7,1.0,1.0,B01,1,1,1,1,1.0,1973,2007,4,3.0,4,1.0,1.0,20,200,1.0,1.0
200800065979,11,7,1,1,1,1.0,3.0,415,170,0,0,7,3.0,1.0,B01,2,2,1,2,0.0,1947,2008,3,2.0,2,1.0,1.0,0,0,1.0,1.0
200700028670,5,14,1,1,1,2.0,4.0,267,490,0,0,7,2.0,9.0,A01,1,1,1,1,0.0,1985,2007,2,3.0,5,0.0,3.0,0,150,2.0,1.0
201700014971,7,30,2,1,1,1.0,3.0,347,720,0,0,7,8.0,15.0,B01,7,2,1,2,9.0,1992,2017,3,2.0,2,1.0,0.0,0,10,1.0,0.0
200700081448,1,29,5,2,1,1.0,3.0,302,973,0,0,7,2.0,15.0,A01,1,1,1,1,0.0,1961,2007,3,2.0,2,1.0,1.0,0,0,1.0,1.0
201700009848,6,15,1,2,1,1.0,3.0,55,130,0,0,7,7.0,12.0,A01,1,1,1,1,0.0,1995,2017,2,3.0,6,1.0,1.0,10,240,1.0,1.0
200900032619,11,24,1,2,1,1.0,2.0,108,750,0,0,10,4.0,1.0,B01,3,2,1,1,4.0,1981,2009,4,2.0,0,0.0,0.0,0,0,2.0,1.0
201100052988,5,9,1,1,1,1.0,7.0,22,940,0,0,33,0.0,3.0,A01,1,1,1,1,9.0,1967,2011,1,3.0,3,1.0,1.0,0,105,1.0,1.0
201500052129,3,20,1,2,1,1.0,5.0,110,750,0,0,32,7.0,21.0,C01,1,1,1,1,5.0,1973,2015,4,2.0,4,2.0,1.0,0,140,1.0,1.0
201700017342,1,28,5,1,3,1.0,3.0,62,680,0,0,7,2.0,1.0,B01,2,2,1,1,5.0,1997,2017,3,2.0,2,1.0,3.0,0,110,1.0,1.0
200500014166,3,17,1,2,1,1.0,2.0,88,60,0,0,2,1.0,1.0,B01,1,1,1,1,1.0,1950,2005,4,2.0,2,4.0,1.0,0,100,1.0,1.0
200900055597,10,24,1,1,2,8.0,1.0,80,450,0,0,7,1.0,1.0,B02,1,1,1,1,9.0,1965,2009,3,2.0,2,2.0,1.0,0,71,1.0,1.0
201700006623,2,10,3,1,1,1.0,2.0,333,770,0,0,7,1.0,1.0,A01,1,1,1,1,5.0,1980,2017,1,2.0,3,1.0,1.0,15,75,1.0,1.0
201500045267,3,8,1,1,1,1.0,2.0,582,950,0,0,7,4.0,13.0,B01,1,1,1,1,4.0,1996,2015,1,3.0,6,1.0,1.0,0,0,1.0,1.0
200700071799,11,17,5,2,2,1.0,3.0,386,690,0,0,7,1.0,1.0,A01,1,1,1,1,5.0,1934,2007,4,1.0,1,1.0,1.0,0,0,1.0,1.0
200800046312,8,7,1,1,1,1.0,3.0,26,630,0,0,7,1.0,1.0,B02,1,1,1,1,5.0,1976,2008,3,2.0,2,1.0,1.0,0,112,1.0,1.0
201000031221,12,10,1,2,4,1.0,2.0,278,350,0,0,7,4.0,2.0,B01,1,1,1,1,5.0,1979,2010,2,1.0,1,1.0,1.0,0,0,1.0,1.0
201000023137,6,10,1,2,1,1.0,3.0,117,130,0,0,10,3.0,1.0,B01,1,1,1,1,4.0,1967,2010,4,2.0,2,2.0,3.0,0,110,1.0,1.0
200800015326,3,9,1,2,1,2.0,7.0,119,750,0,0,30,0.0,1.0,A01,1,1,1,2,9.0,1969,2008,4,1.0,0,2.0,1.0,0,0,8.0,1.0
200800010572,2,24,1,1,1,1.0,3.0,397,330,0,0,7,3.0,2.0,A01,1,1,1,1,5.0,1981,2008,1,3.0,6,1.0,1.0,15,210,1.0,1.0
201100007838,4,7,2,1,1,1.0,1.0,296,420,0,0,7,1.0,1.0,B02,1,1,1,1,5.0,1971,2011,3,2.0,2,1.0,1.0,0,63,1.0,1.0
200500005571,1,10,1,2,1,1.0,6.0,413,880,0,0,7,9.0,0.0,A01,1,1,1,1,5.0,1986,2005,4,2.0,2,0.0,0.0,0,600,1.0,3.0
200800038406,7,16,1,2,4,1.0,3.0,202,120,0,0,2,1.0,1.0,A01,1,1,1,1,5.0,1992,2008,4,2.0,2,2.0,1.0,0,144,1.0,1.0
200800005558,1,26,2,2,1,1.0,6.0,120,750,0,0,37,7.0,0.0,A01,1,1,1,1,9.0,1976,2008,4,1.0,1,1.0,1.0,20,120,1.0,1.0
201500011781,8,21,1,1,1,1.0,4.0,185,140,0,0,7,4.0,1.0,B02,1,1,1,1,5.0,1979,2015,1,3.0,2,1.0,1.0,15,0,1.0,1.0
200500044495,7,12,1,2,1,1.0,4.0,63,330,0,0,10,4.0,2.0,C01,1,1,1,1,0.0,1960,2005,4,2.0,2,1.0,1.0,0,117,1.0,1.0
201800034521,6,7,1,1,2,1.0,2.0,291,770,0,0,14,1.0,1.0,A01,1,1,1,1,0.0,1986,2018,2,2.0,2,1.0,1.0,0,0,1.0,0.0
200900003515,1,9,1,1,1,1.0,4.0,137,830,0,0,7,4.0,2.0,C01,1,1,1,1,1.0,1957,2009,1,1.0,2,2.0,3.0,10,90,1.0,1.0
200500061042,9,19,5,2,1,1.0,6.0,12,920,0,0,2,7.0,2.0,B01,1,1,1,1,1.0,1987,2005,3,2.0,2,0.0,0.0,40,120,1.0,1.0
200600042955,7,12,1,2,1,1.0,6.0,477,640,0,0,30,1.0,0.0,A01,2,2,1,1,0.0,1992,2006,4,2.0,2,1.0,2.0,0,30,1.0,3.0
201100051436,5,7,1,2,2,1.0,3.0,58,940,0,0,7,1.0,9.0,A01,1,1,1,1,9.0,1953,2011,4,0.0,0,1.0,1.0,0,25,1.0,1.0
200500069809,10,10,1,1,1,1.0,4.0,500,950,0,0,7,4.0,2.0,C01,1,1,1,1,4.0,1950,2005,1,3.0,8,1.0,1.0,15,280,1.0,1.0
200700020530,4,8,5,2,1,1.0,3.0,88,60,0,0,7,4.0,15.0,A01,1,1,1,1,5.0,1936,2007,3,3.0,3,1.0,1.0,25,100,1.0,1.0
201600008939,9,26,3,1,1,1.0,4.0,393,110,0,0,10,1.0,1.0,C03,1,1,1,1,9.0,1967,2016,3,2.0,0,1.0,1.0,0,0,0.0,3.0
201200056983,10,29,5,2,1,1.0,6.0,114,750,0,0,7,3.0,1.0,A01,1,1,1,1,9.0,1981,2012,4,1.0,3,1.0,1.0,30,140,1.0,1.0
200800067113,11,20,5,2,1,1.0,6.0,63,330,0,0,1,1.0,1.0,A01,0,3,1,1,0.0,1953,2008,4,2.0,2,1.0,1.0,0,110,1.0,1.0
200800019984,4,3,1,2,1,1.0,3.0,7,490,0,0,7,1.0,15.0,A01,1,1,1,2,0.0,1949,2008,4,2.0,2,1.0,1.0,0,0,1.0,1.0
200600070069,11,4,1,2,1,1.0,6.0,51,920,0,0,7,4.0,4.0,A01,1,1,1,2,0.0,1958,2006,2,2.0,0,1.0,1.0,0,0,1.0,1.0
201600015994,11,9,3,2,1,1.0,2.0,55,130,0,0,7,4.0,1.0,B01,1,1,1,2,0.0,1982,2016,4,1.0,2,2.0,1.0,0,60,1.0,0.0
200700014582,3,31,1,2,1,1.0,2.0,555,310,0,0,7,7.0,7.0,B01,2,2,1,1,0.0,1971,2007,4,2.0,4,1.0,1.0,0,132,1.0,1.0
201400009334,12,27,3,1,1,1.0,6.0,679,910,0,0,7,9.0,1.0,A01,1,1,1,1,5.0,1973,2014,3,2.0,2,1.0,1.0,70,0,1.0,1.0
200700051844,8,10,1,1,1,1.0,5.0,142,690,0,0,7,4.0,2.0,E02,2,2,1,2,0.0,1959,2007,1,3.0,3,1.0,1.0,5,105,1.0,1.0
201100011827,3,2,5,2,1,1.0,6.0,157,60,0,0,31,1.0,21.0,A01,1,1,1,1,9.0,1991,2011,3,2.0,0,1.0,1.0,0,0,1.0,1.0
201800037677,3,10,5,2,3,1.0,3.0,24,920,0,0,32,8.0,1.0,B01,2,2,1,2,5.0,1991,2018,3,1.0,1,1.0,1.0,0,0,1.0,1.0
201700051668,9,20,3,1,1,1.0,3.0,663,570,0,0,7,6.0,2.0,B01,1,1,1,2,1.0,1990,2017,1,3.0,3,1.0,3.0,10,120,1.0,1.0
200500062464,10,3,1,1,1,1.0,5.0,502,620,0,0,17,3.0,1.0,D04,1,1,1,1,4.0,1953,2005,3,2.0,2,1.0,1.0,0,76,1.0,1.0
201200009699,6,30,1,1,1,1.0,1.0,339,770,0,0,31,1.0,1.0,B02,2,2,1,2,5.0,1989,2012,3,2.0,2,1.0,1.0,0,64,1.0,1.0
201600002381,8,5,1,1,1,7.0,5.0,224,850,0,0,13,3.0,0.0,A01,4,2,1,1,0.0,2013,2016,3,0.0,2,0.0,1.0,0,60,1.0,1.0
201900051460,2,12,1,2,3,1.0,1.0,69284,69,0,0,7,1.0,15.0,B01,1,1,1,2,1.0,1991,2019,4,2.0,2,2.0,3.0,0,0,1.0,1.0
200700015825,3,16,5,2,1,1.0,6.0,153,710,0,0,7,1.0,1.0,A01,1,1,1,1,5.0,1975,2007,4,2.0,2,1.0,3.0,0,0,1.0,1.0
201400050011,9,22,1,1,1,1.0,6.0,162,330,0,0,7,4.0,0.0,B01,2,2,1,1,5.0,1995,2014,1,3.0,2,1.0,1.0,0,70,1.0,1.0
200900015744,3,24,5,2,1,6.0,5.0,7,840,0,0,7,1.0,1.0,B01,2,2,1,2,5.0,1974,2009,4,3.0,2,1.0,1.0,0,0,1.0,1.0
200800012098,3,16,2,2,1,1.0,6.0,32,300,0,0,7,1.0,1.0,A01,2,2,1,1,0.0,1951,2008,4,1.0,1,1.0,1.0,0,50,1.0,1.0
200600057986,9,15,1,1,1,8.0,6.0,65,330,0,0,15,2.0,12.0,A01,1,1,1,1,4.0,1967,2006,2,3.0,6,1.0,1.0,10,210,2.0,1.0
201700012023,11,9,5,2,6,2.0,6.0,366,140,0,0,7,1.0,1.0,A01,0,3,1,2,1.0,1994,2017,4,4.0,1,2.0,1.0,0,0,2.0,1.0
201500009961,1,28,5,2,1,1.0,3.0,27,60,0,0,7,2.0,15.0,A01,1,1,1,2,5.0,1977,2015,4,2.0,2,0.0,1.0,0,0,1.0,1.0
200800060702,10,23,1,2,1,1.0,3.0,76,940,0,0,10,8.0,1.0,A01,1,1,1,1,5.0,1975,2008,2,3.0,3,1.0,1.0,0,0,1.0,1.0
201200055115,6,24,1,2,2,2.0,3.0,109,750,0,0,10,2.0,1.0,B01,1,1,1,1,4.0,1976,2012,4,1.0,1,1.0,1.0,0,40,2.0,1.0
200500026762,5,3,3,1,1,2.0,7.0,319,910,0,0,7,1.0,1.0,A01,1,1,1,1,5.0,1982,2005,1,0.0,4,0.0,1.0,294,270,2.0,1.0
200900058230,11,2,5,2,1,2.0,3.0,55,130,0,0,7,7.0,10.0,A01,1,1,1,1,5.0,1988,2009,4,3.0,8,1.0,1.0,0,200,2.0,1.0
201600052663,7,27,1,2,7,1.0,6.0,109,750,0,0,7,2.0,16.0,A01,1,1,1,1,4.0,1960,2016,4,1.0,1,2.0,1.0,0,50,1.0,1.0
201500054527,4,28,5,2,5,1.0,3.0,117,750,0,0,37,2.0,1.0,B01,1,1,1,1,4.0,1960,2015,4,2.0,3,1.0,1.0,0,0,1.0,1.0
201100029476,9,30,1,2,2,7.0,6.0,281,350,0,0,7,7.0,16.0,A01,1,1,1,1,3.0,1953,2011,4,2.0,2,1.0,1.0,0,0,1.0,1.0
201200015792,7,10,1,2,1,1.0,4.0,55,130,0,0,15,2.0,2.0,A01,1,1,1,1,4.0,1968,2012,4,1.0,2,1.0,1.0,21,63,1.0,1.0
201600054668,9,23,1,2,2,1.0,3.0,115,750,0,0,7,3.0,10.0,A01,1,1,1,1,0.0,1987,2016,4,2.0,2,1.0,1.0,0,0,1.0,1.0
201200032575,12,4,5,2,2,1.0,3.0,350,590,0,0,7,8.0,1.0,B01,1,1,1,2,0.0,1973,2012,4,2.0,2,1.0,1.0,0,0,2.0,1.0
200700080627,12,12,5,2,1,1.0,3.0,104,750,0,0,32,0.0,18.0,A01,1,1,1,2,5.0,1949,2007,4,2.0,2,1.0,0.0,0,147,1.0,0.0
201800057654,6,29,1,2,1,1.0,6.0,611,976,0,0,34,1.0,1.0,A01,0,3,1,1,5.0,2014,2018,3,2.0,2,1.0,1.0,0,0,1.0,3.0
201300050507,5,21,1,2,2,8.0,2.0,103,750,0,0,1,8.0,2.0,A01,1,1,1,1,5.0,1970,2013,4,1.0,2,1.0,1.0,0,100,2.0,1.0
200900010779,3,10,1,2,1,2.0,4.0,527,590,0,0,7,4.0,1.0,A01,1,1,1,2,0.0,1963,2009,4,2.0,2,1.0,1.0,0,70,2.0,1.0
201000022164,10,6,5,2,1,1.0,2.0,55,130,0,0,7,4.0,2.0,B01,2,2,1,2,0.0,1947,2010,4,2.0,2,2.0,1.0,0,95,1.0,1.0
201300054121,5,21,1,2,3,2.0,2.0,116,750,0,0,7,6.0,2.0,B01,1,1,1,2,1.0,1955,2013,4,0.0,0,1.0,1.0,0,0,2.0,1.0
200500065643,10,21,5,2,2,2.0,1.0,231,210,0,0,7,1.0,1.0,B01,1,1,1,2,5.0,1961,2005,4,1.0,1,1.0,1.0,0,64,2.0,1.0
200700074038,11,21,2,2,1,1.0,1.0,161,60,0,0,13,1.0,5.0,B02,1,1,1,1,4.0,1961,2007,3,2.0,2,1.0,3.0,0,65,1.0,1.0
200500041226,7,30,1,1,1,1.0,3.0,266,400,0,0,7,2.0,1.0,A01,1,1,1,2,5.0,1986,2005,3,0.0,2,1.0,1.0,0,62,1.0,1.0
201800054453,6,16,1,2,2,1.0,6.0,120,750,19,25,30,1.0,1.0,A01,1,1,1,1,0.0,1995,2018,4,2.0,2,0.0,0.0,0,0,1.0,1.0
201700054874,9,13,1,2,1,1.0,2.0,112,750,0,0,7,1.0,2.0,A01,1,1,1,2,1.0,1957,2017,4,2.0,2,1.0,1.0,0,80,2.0,1.0
200700064193,10,19,1,2,1,1.0,6.0,606,590,0,0,7,1.0,1.0,A01,1,1,1,1,0.0,1979,2007,4,2.0,1,1.0,1.0,0,0,1.0,1.0
200600070421,11,6,1,2,1,1.0,7.0,43,940,0,0,7,1.0,1.0,A01,0,3,1,1,0.0,2000,2006,4,2.0,0,1.0,1.0,0,0,0.0,1.0
200700061751,10,4,1,2,1,1.0,3.0,168,20,0,0,7,3.0,1.0,B01,1,1,1,2,9.0,1972,2007,3,3.0,6,1.0,1.0,21,186,1.0,1.0
201800050691,5,25,5,2,2,1.0,3.0,105,750,0,0,34,2.0,17.0,B01,1,1,1,1,9.0,1967,2018,4,2.0,0,2.0,1.0,0,0,1.0,0.0
201600035227,6,19,1,2,1,1.0,4.0,123,830,0,0,37,4.0,23.0,C01,7,2,1,2,5.0,2000,2016,4,2.0,2,4.0,1.0,0,60,1.0,1.0
201500028717,11,13,2,2,1,1.0,4.0,395,540,0,0,7,4.0,2.0,C01,1,1,1,2,5.0,1979,2015,4,2.0,2,1.0,1.0,0,0,1.0,1.0
200800069177,12,18,1,2,1,1.0,1.0,565,380,0,0,7,1.0,1.0,A01,1,1,1,2,1.0,1978,2008,3,0.0,0,0.0,0.0,0,0,0.0,0.0
200600067789,11,4,1,2,2,1.0,3.0,672,570,0,0,35,1.0,1.0,A01,1,1,1,1,5.0,1991,2006,4,2.0,2,1.0,1.0,0,68,1.0,1.0
200500066463,10,3,1,2,1,1.0,2.0,218,420,0,0,7,1.0,2.0,A01,1,1,1,1,1.0,1968,2005,4,1.0,1,2.0,1.0,0,50,1.0,1.0
201500050001,2,18,1,1,1,1.0,4.0,55,130,0,0,7,4.0,2.0,A01,1,1,1,1,1.0,1955,2015,1,1.0,3,1.0,1.0,10,105,1.0,1.0
200500030410,5,27,1,2,3,1.0,3.0,2,750,0,0,2,2.0,17.0,A01,1,1,1,1,4.0,1962,2005,4,1.0,4,1.0,1.0,0,120,1.0,1.0
201700025626,1,19,5,2,2,1.0,1.0,162,330,0,0,2,8.0,1.0,B01,1,1,1,1,0.0,1969,2017,4,2.0,3,3.0,1.0,0,895,1.0,1.0
201700030983,12,11,2,2,6,2.0,3.0,121,560,0,0,31,1.0,1.0,B01,1,1,1,1,4.0,1973,2017,3,2.0,2,4.0,1.0,0,0,2.0,1.0
201600022069,1,13,1,2,1,2.0,2.0,232,290,0,0,7,1.0,2.0,A01,1,1,1,1,0.0,1938,2016,3,2.0,4,1.0,1.0,0,0,2.0,1.0
200600008575,2,22,2,2,1,1.0,6.0,109,440,0,0,7,1.0,1.0,A01,1,1,1,1,9.0,1957,2006,4,2.0,2,1.0,3.0,0,89,1.0,1.0
201100024583,12,10,5,2,2,3.0,3.0,56,250,0,0,30,1.0,1.0,B01,1,1,1,2,0.0,1989,2011,4,2.0,2,0.0,0.0,0,0,2.0,1.0
201200009813,8,19,1,1,2,1.0,3.0,164,450,0,0,7,1.0,1.0,A01,5,2,1,2,0.0,2004,2012,3,2.0,2,1.0,1.0,0,60,1.0,1.0
201700026537,3,31,5,2,1,1.0,3.0,238,350,0,0,33,3.0,18.0,A01,1,1,1,1,5.0,1983,2017,4,2.0,2,1.0,1.0,0,0,1.0,1.0
200700044407,7,8,3,1,1,2.0,6.0,80,840,0,0,7,3.0,15.0,A01,2,2,1,2,0.0,1988,2007,3,2.0,2,1.0,2.0,0,60,2.0,1.0
200600080698,2,12,1,1,1,1.0,6.0,209,972,0,0,5,8.0,21.0,A01,1,1,1,1,9.0,1973,2006,1,3.0,4,2.0,1.0,0,0,1.0,1.0
201500044049,7,15,1,2,1,1.0,2.0,428,950,0,0,7,1.0,1.0,A01,1,1,1,1,1.0,1994,2015,3,2.0,2,2.0,0.0,0,0,1.0,1.0
200500076116,11,19,2,1,1,1.0,4.0,85,870,0,0,7,1.0,1.0,D01,1,1,1,1,5.0,1986,2005,1,3.0,4,1.0,1.0,0,160,1.0,1.0
200600001198,1,21,2,2,1,1.0,6.0,288,350,0,0,7,1.0,1.0,A01,0,3,1,1,5.0,1993,2006,4,2.0,0,1.0,1.0,0,0,1.0,1.0
200800033261,6,3,1,2,1,1.0,6.0,113,630,0,0,7,1.0,1.0,A01,1,1,1,2,9.0,1949,2008,4,3.0,4,1.0,1.0,0,0,1.0,1.0
201200009008,1,5,3,1,1,1.0,1.0,223,300,0,0,7,1.0,15.0,B02,1,1,1,1,5.0,1976,2012,4,2.0,2,1.0,1.0,0,74,1.0,1.0
200600067136,11,10,5,2,1,1.0,1.0,301,340,0,0,7,1.0,1.0,B01,1,1,1,1,9.0,1979,2006,4,2.0,2,1.0,1.0,0,76,1.0,1.0
201400030453,2,13,3,1,1,1.0,6.0,253,590,0,0,7,3.0,0.0,A01,1,1,1,2,5.0,1965,2014,3,2.0,2,1.0,1.0,0,75,1.0,1.0
201300047044,7,14,1,1,1,1.0,2.0,73,780,0,0,7,1.0,0.0,A01,1,1,1,2,0.0,1985,2013,2,1.0,2,1.0,1.0,35,70,1.0,1.0
201300026128,12,28,1,2,2,2.0,3.0,261,370,0,0,7,0.0,0.0,B01,1,1,1,2,9.0,1954,2013,4,2.0,2,1.0,1.0,0,70,2.0,1.0
201300020919,4,6,1,1,1,2.0,1.0,62,840,0,0,7,1.0,1.0,A01,1,1,1,1,5.0,1958,2013,3,2.0,2,1.0,1.0,0,65,2.0,1.0
200700039955,7,12,1,1,1,1.0,5.0,166,170,0,0,7,1.0,1.0,C03,1,1,1,1,0.0,1972,2007,3,2.0,0,1.0,1.0,0,70,1.0,1.0
201100018872,4,5,2,2,1,1.0,2.0,47,130,0,0,2,4.0,16.0,B01,2,2,1,2,5.0,1990,2011,6,2.0,1,1.0,1.0,0,0,1.0,1.0
200700079599,12,7,1,2,6,1.0,1.0,63,920,0,0,30,9.0,9.0,A01,1,1,1,2,1.0,1983,2007,4,1.0,2,1.0,2.0,0,110,1.0,1.0
200700023232,4,26,1,2,3,1.0,6.0,16,750,0,0,1,1.0,1.0,A01,0,3,1,1,4.0,1956,2007,4,2.0,2,1.0,1.0,0,60,1.0,1.0
201600058560,2,8,1,1,1,2.0,2.0,302,973,0,0,7,4.0,15.0,A01,1,1,1,1,0.0,1995,2016,4,0.0,0,0.0,0.0,70,70,0.0,1.0
201600008101,10,24,3,1,1,1.0,1.0,106,40,0,0,7,3.0,1.0,B02,1,1,1,1,9.0,1983,2016,3,2.0,0,1.0,1.0,0,70,1.0,1.0
201200021458,5,27,1,1,1,1.0,4.0,158,440,0,0,7,9.0,1.0,B02,2,2,1,2,0.0,1973,2012,2,3.0,4,1.0,1.0,0,0,1.0,1.0
201000046686,2,25,3,2,1,3.0,6.0,10,900,0,0,7,2.0,1.0,A01,0,3,1,2,5.0,1935,2010,4,2.0,2,1.0,1.0,0,80,2.0,1.0
201000058165,3,27,1,2,1,2.0,2.0,383,690,0,0,7,4.0,2.0,B01,1,1,1,2,9.0,1971,2010,4,2.0,3,1.0,1.0,0,0,2.0,1.0
200700041009,7,17,1,2,1,1.0,1.0,149,340,0,0,7,1.0,1.0,A01,1,1,1,1,4.0,1948,2007,4,2.0,2,1.0,1.0,0,60,1.0,1.0
201300040188,11,21,5,2,3,2.0,3.0,62,920,0,0,10,1.0,15.0,A01,1,1,1,1,4.0,1984,2013,4,1.0,1,1.0,1.0,0,0,2.0,1.0
201000056674,5,28,1,1,1,1.0,7.0,640,780,0,0,33,1.0,21.0,A01,1,1,1,1,1.0,1981,2010,1,3.0,3,1.0,0.0,0,0,1.0,2.0
201100019154,12,13,5,2,1,1.0,6.0,55,130,0,0,7,3.0,15.0,B01,1,1,1,1,5.0,1988,2011,4,4.0,0,1.0,1.0,0,0,1.0,1.0
201200038488,9,22,1,1,1,1.0,4.0,220,780,0,0,7,4.0,23.0,B01,4,2,1,2,5.0,2009,2012,3,2.0,2,2.0,3.0,0,60,1.0,1.0
200500028597,5,26,1,2,1,1.0,6.0,185,380,0,0,7,1.0,1.0,A01,0,3,1,1,2.0,1995,2005,4,2.0,3,1.0,1.0,0,100,1.0,1.0
201200006860,7,27,1,1,1,1.0,1.0,342,680,0,0,7,8.0,1.0,B02,1,1,1,1,5.0,1980,2012,3,2.0,2,2.0,3.0,0,70,1.0,1.0
201100043267,2,9,1,2,9,1.0,3.0,137,830,0,0,7,1.0,15.0,A01,1,1,1,2,0.0,1990,2011,4,2.0,2,1.0,1.0,0,60,1.0,1.0
201500037900,3,9,5,2,1,1.0,3.0,24,920,0,0,7,8.0,13.0,A01,1,1,1,1,5.0,1983,2015,4,1.0,1,1.0,1.0,0,0,1.0,1.0
201300041128,12,10,5,2,1,1.0,6.0,8,930,0,0,7,8.0,22.0,A01,1,1,1,1,0.0,1974,2013,4,3.0,1,1.0,1.0,0,0,1.0,0.0
201100001304,4,19,1,1,2,1.0,5.0,693,270,0,0,7,8.0,23.0,C03,1,1,1,2,1.0,1954,2011,3,2.0,2,1.0,1.0,0,70,1.0,1.0
200800074698,1,13,2,2,2,1.0,3.0,411,974,0,0,7,2.0,1.0,B01,1,1,1,1,0.0,1973,2008,4,1.0,1,1.0,1.0,0,30,1.0,1.0
201100043097,9,10,1,2,1,1.0,3.0,69,830,0,0,7,3.0,9.0,A01,1,1,1,2,3.0,1947,2011,4,2.0,2,1.0,2.0,0,70,1.0,1.0
200900027005,10,13,1,2,1,1.0,6.0,116,750,0,0,7,6.0,11.0,B01,1,1,1,1,4.0,1949,2009,4,1.0,4,1.0,1.0,15,140,1.0,1.0
201800043878,3,24,3,1,9,1.0,2.0,79,940,0,0,7,1.0,1.0,A01,1,1,1,1,5.0,1987,2018,1,3.0,5,1.0,1.0,0,0,1.0,1.0
201200042990,1,16,5,2,1,1.0,3.0,51,920,0,0,1,7.0,1.0,B01,1,1,1,1,5.0,1979,2012,4,2.0,0,1.0,1.0,0,0,1.0,1.0
200900007083,1,10,5,1,1,1.0,2.0,560,590,0,0,7,1.0,2.0,A01,1,1,1,1,5.0,1974,2009,1,3.0,0,0.0,0.0,20,105,1.0,1.0
201000030601,10,31,2,2,1,2.0,3.0,172,340,0,0,35,1.0,17.0,B01,5,2,1,1,5.0,1991,2010,4,2.0,2,1.0,1.0,0,60,2.0,1.0
201100051785,10,28,1,2,1,1.0,6.0,78,940,0,0,7,1.0,1.0,A01,0,3,1,1,1.0,1989,2011,3,2.0,3,2.0,3.0,0,80,1.0,1.0
201700058407,8,8,1,2,1,2.0,3.0,112,750,0,0,10,0.0,14.0,A01,1,1,1,1,4.0,1959,2017,4,1.0,4,1.0,1.0,15,140,2.0,1.0
201100006673,5,7,1,1,3,1.0,3.0,163,690,0,0,7,0.0,0.0,A01,1,1,1,2,5.0,1978,2011,4,0.0,0,0.0,1.0,0,0,1.0,1.0
200700050587,8,6,1,2,1,1.0,2.0,266,690,0,0,30,1.0,2.0,A01,1,1,1,1,5.0,1983,2007,4,2.0,5,1.0,1.0,0,166,1.0,1.0
201700047525,6,6,1,1,1,2.0,4.0,78,930,0,0,7,4.0,2.0,B01,1,1,1,2,9.0,1983,2017,1,1.0,3,1.0,1.0,15,105,2.0,1.0
201400054165,6,19,1,2,2,1.0,1.0,112,750,0,0,7,3.0,15.0,A01,1,1,1,1,1.0,1989,2014,4,2.0,2,1.0,1.0,0,90,1.0,1.0
200800024852,5,21,1,2,3,7.0,3.0,360,590,0,0,33,1.0,1.0,B01,1,1,1,1,1.0,1968,2008,3,2.0,0,1.0,1.0,0,100,1.0,1.0
201300043356,3,15,1,2,1,1.0,6.0,28,940,0,0,7,1.0,1.0,A01,0,3,1,1,5.0,2010,2013,4,2.0,1,1.0,1.0,0,60,1.0,1.0
201300033077,6,29,1,2,1,1.0,5.0,482,670,0,0,7,4.0,2.0,D01,1,1,1,1,5.0,1974,2013,4,3.0,2,1.0,1.0,0,50,1.0,1.0
201200036189,5,8,1,2,2,1.0,6.0,149,690,0,0,7,3.0,15.0,A01,0,3,1,2,5.0,1927,2012,4,2.0,2,1.0,1.0,0,90,1.0,0.0
201200006206,12,15,3,1,1,2.0,1.0,468,570,0,0,7,1.0,1.0,B02,1,1,1,1,1.0,1981,2012,3,2.0,1,1.0,2.0,56,0,2.0,1.0
200900063364,11,21,1,2,9,1.0,6.0,36,920,0,0,7,3.0,15.0,A01,1,1,1,1,5.0,1976,2009,3,2.0,2,1.0,1.0,0,100,1.0,1.0
200600058723,10,18,2,2,1,2.0,6.0,226,860,0,0,10,1.0,1.0,A01,0,3,1,2,3.0,1936,2006,2,2.0,2,0.0,1.0,0,60,2.0,1.0
200700056632,9,24,1,2,3,1.0,6.0,304,540,0,0,10,2.0,1.0,A01,0,3,1,2,5.0,1947,2007,4,2.0,2,1.0,1.0,0,65,1.0,1.0
